Case ID,Activity,Start,Complete,Classification
trace_51,Incident closure,2016/01/04 17:32:44.000,2016/01/04 17:48:44.000,
trace_52,Incident logging,2016/01/04 12:56:44.000,2016/01/04 13:01:44.000,
trace_52,Incident classification,2016/01/04 13:02:44.000,2016/01/04 13:09:44.000,Citrix
trace_52,Initial diagnosis,2016/01/04 13:19:44.000,2016/01/04 13:25:44.000,
trace_52,Functional escalation,2016/01/04 13:26:44.000,2016/01/04 13:31:44.000,
trace_52,Investigation and diagnosis,2016/01/04 14:12:44.000,2016/01/05 02:16:44.000,
trace_52,Resolution and recovery,2016/01/05 07:02:44.000,2016/01/05 07:07:44.000,
trace_52,Incident closure,2016/01/05 07:08:44.000,2016/01/05 07:18:44.000,
trace_53,Incident logging,2016/01/04 12:21:44.000,2016/01/04 12:33:44.000,
trace_53,Incident classification,2016/01/04 12:33:44.000,2016/01/04 12:37:44.000,SAP
trace_53,Initial diagnosis,2016/01/04 12:45:44.000,2016/01/04 12:56:44.000,
trace_53,Resolution and recovery,2016/01/04 17:55:44.000,2016/01/04 18:31:44.000,
trace_53,Incident closure,2016/01/04 18:31:44.000,2016/01/04 18:52:44.000,
trace_54,Incident logging,2016/01/04 10:29:44.000,2016/01/04 10:34:44.000,
trace_54,Incident classification,2016/01/04 10:35:44.000,2016/01/04 10:42:44.000,Mail
trace_54,Initial diagnosis,2016/01/04 10:48:44.000,2016/01/04 10:55:44.000,
trace_54,Incident closure,2016/01/04 12:58:44.000,2016/01/04 13:14:44.000,
trace_55,Incident logging,2016/01/04 12:14:44.000,2016/01/04 12:15:44.000,
trace_55,Incident classification,2016/01/04 12:16:44.000,2016/01/04 12:16:44.000,SAP
trace_55,Initial diagnosis,2016/01/04 12:26:44.000,2016/01/04 12:29:44.000,
trace_55,Resolution and recovery,2016/01/04 14:56:44.000,2016/01/04 15:24:44.000,
trace_55,Incident closure,2016/01/04 15:25:44.000,2016/01/04 15:36:44.000,
trace_56,Incident logging,2016/01/04 13:38:44.000,2016/01/04 13:52:44.000,
trace_56,Incident classification,2016/01/04 13:52:44.000,2016/01/04 13:54:44.000,Mail
trace_56,Initial diagnosis,2016/01/04 14:01:44.000,2016/01/04 14:12:44.000,
trace_56,Functional escalation,2016/01/04 14:15:44.000,2016/01/04 14:17:44.000,
trace_56,Investigation and diagnosis,2016/01/04 14:49:44.000,2016/01/04 14:49:44.000,
trace_56,Initial diagnosis,2016/01/04 16:00:44.000,2016/01/04 16:10:44.000,
trace_56,Functional escalation,2016/01/04 16:11:44.000,2016/01/04 16:15:44.000,
trace_56,Investigation and diagnosis,2016/01/04 23:43:44.000,2016/01/05 04:11:44.000,
trace_56,Incident closure,2016/01/05 06:12:44.000,2016/01/05 06:25:44.000,
trace_57,Incident logging,2016/01/04 13:39:44.000,2016/01/04 13:40:44.000,
trace_57,Incident classification,2016/01/04 13:40:44.000,2016/01/04 13:47:44.000,SAP
trace_57,Initial diagnosis,2016/01/04 14:01:44.000,2016/01/04 14:13:44.000,
trace_57,Resolution and recovery,2016/01/04 16:06:44.000,2016/01/04 16:15:44.000,
trace_57,Incident closure,2016/01/04 16:16:44.000,2016/01/04 16:24:44.000,
trace_58,Incident logging,2016/01/04 12:40:44.000,2016/01/04 12:50:44.000,
trace_58,Incident classification,2016/01/04 12:51:44.000,2016/01/04 12:55:44.000,Mail
trace_58,Initial diagnosis,2016/01/04 13:02:44.000,2016/01/04 13:10:44.000,
trace_58,Incident closure,2016/01/04 15:11:44.000,2016/01/04 15:28:44.000,
trace_59,Incident logging,2016/01/04 12:59:44.000,2016/01/04 13:21:44.000,
trace_59,Incident classification,2016/01/04 13:23:44.000,2016/01/04 13:25:44.000,SAP
trace_59,Initial diagnosis,2016/01/04 13:32:44.000,2016/01/04 13:41:44.000,
trace_59,Functional escalation,2016/01/04 13:45:44.000,2016/01/04 13:51:44.000,
trace_59,Investigation and diagnosis,2016/01/05 09:15:44.000,2016/01/05 15:06:44.000,
trace_59,Initial diagnosis,2016/01/05 16:19:44.000,2016/01/05 16:20:44.000,
trace_59,Functional escalation,2016/01/05 16:21:44.000,2016/01/05 16:30:44.000,
trace_59,Investigation and diagnosis,2016/01/06 04:08:44.000,2016/01/06 14:20:44.000,
trace_59,Resolution and recovery,2016/01/06 15:28:44.000,2016/01/06 15:40:44.000,
trace_59,Incident closure,2016/01/06 15:41:44.000,2016/01/06 15:46:44.000,
trace_60,Incident logging,2016/01/04 13:13:44.000,2016/01/04 13:19:44.000,
trace_60,Incident classification,2016/01/04 13:19:44.000,2016/01/04 13:26:44.000,Mail
trace_60,Initial diagnosis,2016/01/04 13:39:44.000,2016/01/04 13:47:44.000,
trace_60,Functional escalation,2016/01/04 13:52:44.000,2016/01/04 13:55:44.000,
trace_60,Investigation and diagnosis,2016/01/05 01:24:44.000,2016/01/05 04:57:44.000,
trace_60,Incident closure,2016/01/05 06:58:44.000,2016/01/05 07:07:44.000,
trace_61,Incident logging,2016/01/04 12:33:44.000,2016/01/04 12:46:44.000,
trace_61,Incident classification,2016/01/04 12:47:44.000,2016/01/04 12:52:44.000,Mail
trace_61,Initial diagnosis,2016/01/04 12:59:44.000,2016/01/04 13:07:44.000,
trace_61,Incident closure,2016/01/04 15:08:44.000,2016/01/04 15:21:44.000,
trace_62,Incident logging,2016/01/04 11:43:44.000,2016/01/04 11:54:44.000,
trace_62,Incident classification,2016/01/04 11:55:44.000,2016/01/04 12:02:44.000,Citrix
trace_62,Initial diagnosis,2016/01/04 12:10:44.000,2016/01/04 12:22:44.000,
trace_62,Functional escalation,2016/01/04 12:24:44.000,2016/01/04 12:29:44.000,
trace_62,Investigation and diagnosis,2016/01/05 05:29:44.000,2016/01/05 12:56:44.000,
trace_62,Resolution and recovery,2016/01/05 15:57:44.000,2016/01/05 16:20:44.000,
trace_62,Incident closure,2016/01/05 16:24:44.000,2016/01/05 16:38:44.000,
trace_63,Incident logging,2016/01/04 12:37:44.000,2016/01/04 12:45:44.000,
trace_63,Incident classification,2016/01/04 12:45:44.000,2016/01/04 12:49:44.000,SAP
trace_63,Initial diagnosis,2016/01/04 12:58:44.000,2016/01/04 13:16:44.000,
trace_63,Resolution and recovery,2016/01/04 17:55:44.000,2016/01/04 18:45:44.000,
trace_63,Incident closure,2016/01/04 18:46:44.000,2016/01/04 18:57:44.000,
trace_64,Incident logging,2016/01/04 13:25:44.000,2016/01/04 13:30:44.000,
trace_64,Incident classification,2016/01/04 13:31:44.000,2016/01/04 13:38:44.000,Mail
trace_64,Initial diagnosis,2016/01/04 13:50:44.000,2016/01/04 14:01:44.000,
trace_64,Incident closure,2016/01/04 16:02:44.000,2016/01/04 16:15:44.000,
trace_65,Incident logging,2016/01/04 13:18:44.000,2016/01/04 13:30:44.000,
trace_65,Incident classification,2016/01/04 13:30:44.000,2016/01/04 13:39:44.000,Mail
trace_65,Initial diagnosis,2016/01/04 13:42:44.000,2016/01/04 13:54:44.000,
trace_65,Resolution and recovery,2016/01/04 16:00:44.000,2016/01/04 16:44:44.000,
trace_65,Incident closure,2016/01/04 16:46:44.000,2016/01/04 17:08:44.000,
trace_66,Incident logging,2016/01/04 13:14:44.000,2016/01/04 13:19:44.000,
trace_66,Incident classification,2016/01/04 13:21:44.000,2016/01/04 13:25:44.000,Citrix
trace_66,Initial diagnosis,2016/01/04 13:42:44.000,2016/01/04 13:55:44.000,
trace_66,Functional escalation,2016/01/04 13:56:44.000,2016/01/04 14:00:44.000,
trace_66,Investigation and diagnosis,2016/01/04 16:03:44.000,2016/01/04 21:30:44.000,
trace_66,Resolution and recovery,2016/01/05 01:39:44.000,2016/01/05 01:54:44.000,
trace_66,Incident closure,2016/01/05 01:54:44.000,2016/01/05 02:04:44.000,
trace_67,Incident logging,2016/01/04 13:20:44.000,2016/01/04 13:21:44.000,
trace_67,Incident classification,2016/01/04 13:23:44.000,2016/01/04 13:26:44.000,Mail
trace_67,Initial diagnosis,2016/01/04 13:35:44.000,2016/01/04 13:46:44.000,
trace_67,Incident closure,2016/01/04 15:48:44.000,2016/01/04 16:07:44.000,
trace_68,Incident logging,2016/01/04 12:50:44.000,2016/01/04 12:55:44.000,
trace_68,Incident classification,2016/01/04 12:57:44.000,2016/01/04 12:57:44.000,SAP
trace_68,Initial diagnosis,2016/01/04 13:03:44.000,2016/01/04 13:09:44.000,
trace_68,Resolution and recovery,2016/01/04 16:35:44.000,2016/01/04 17:08:44.000,
trace_68,Incident closure,2016/01/04 17:09:44.000,2016/01/04 17:32:44.000,
trace_69,Incident logging,2016/01/04 13:43:44.000,2016/01/04 13:44:44.000,
trace_69,Incident classification,2016/01/04 13:44:44.000,2016/01/04 13:46:44.000,SAP
trace_69,Initial diagnosis,2016/01/04 13:54:44.000,2016/01/04 13:57:44.000,
trace_69,Resolution and recovery,2016/01/04 17:01:44.000,2016/01/04 17:36:44.000,
trace_69,Incident closure,2016/01/04 17:37:44.000,2016/01/04 17:53:44.000,
trace_70,Incident logging,2016/01/04 14:47:44.000,2016/01/04 14:48:44.000,
trace_70,Incident classification,2016/01/04 14:49:44.000,2016/01/04 14:54:44.000,Backup
trace_70,Initial diagnosis,2016/01/04 15:00:44.000,2016/01/04 15:12:44.000,
trace_70,Resolution and recovery,2016/01/04 20:13:44.000,2016/01/04 20:53:44.000,
trace_70,Incident closure,2016/01/04 20:56:44.000,2016/01/04 20:57:44.000,
trace_71,Incident logging,2016/01/04 12:54:44.000,2016/01/04 13:02:44.000,
trace_71,Incident classification,2016/01/04 13:03:44.000,2016/01/04 13:12:44.000,SAP
trace_71,Initial diagnosis,2016/01/04 13:23:44.000,2016/01/04 13:27:44.000,
trace_71,Resolution and recovery,2016/01/04 16:59:44.000,2016/01/04 17:55:44.000,
trace_71,Incident closure,2016/01/04 17:56:44.000,2016/01/04 18:00:44.000,
trace_72,Incident logging,2016/01/04 12:00:44.000,2016/01/04 12:03:44.000,
trace_72,Incident classification,2016/01/04 12:04:44.000,2016/01/04 12:07:44.000,SAP
trace_72,Initial diagnosis,2016/01/04 12:24:44.000,2016/01/04 12:35:44.000,
trace_72,Functional escalation,2016/01/04 12:35:44.000,2016/01/04 12:40:44.000,
trace_72,Investigation and diagnosis,2016/01/05 05:32:44.000,2016/01/05 16:43:44.000,
trace_72,Initial diagnosis,2016/01/05 17:59:44.000,2016/01/05 18:06:44.000,
trace_72,Resolution and recovery,2016/01/05 22:17:44.000,2016/01/05 22:30:44.000,
trace_72,Incident closure,2016/01/05 22:31:44.000,2016/01/05 22:56:44.000,
trace_73,Incident logging,2016/01/04 13:38:44.000,2016/01/04 13:47:44.000,
trace_73,Incident classification,2016/01/04 13:49:44.000,2016/01/04 13:56:44.000,SAP
trace_73,Initial diagnosis,2016/01/04 14:08:44.000,2016/01/04 14:18:44.000,
trace_73,Functional escalation,2016/01/04 14:18:44.000,2016/01/04 14:23:44.000,
trace_73,Investigation and diagnosis,2016/01/05 13:55:44.000,2016/01/05 15:59:44.000,
trace_73,Resolution and recovery,2016/01/05 19:41:44.000,2016/01/05 20:15:44.000,
trace_73,Incident closure,2016/01/05 20:15:44.000,2016/01/05 20:33:44.000,
trace_74,Incident logging,2016/01/04 14:27:44.000,2016/01/04 14:42:44.000,
trace_74,Incident classification,2016/01/04 14:42:44.000,2016/01/04 14:47:44.000,Mail
trace_74,Initial diagnosis,2016/01/04 14:53:44.000,2016/01/04 15:05:44.000,
trace_74,Resolution and recovery,2016/01/04 17:35:44.000,2016/01/04 18:32:44.000,
trace_74,Incident closure,2016/01/04 18:32:44.000,2016/01/04 18:42:44.000,
trace_75,Incident logging,2016/01/04 11:39:44.000,2016/01/04 11:39:44.000,
trace_75,Incident classification,2016/01/04 11:41:44.000,2016/01/04 11:47:44.000,Citrix
trace_75,Initial diagnosis,2016/01/04 11:47:44.000,2016/01/04 11:59:44.000,
trace_75,Resolution and recovery,2016/01/04 16:15:44.000,2016/01/04 16:37:44.000,
trace_75,Incident closure,2016/01/04 16:37:44.000,2016/01/04 16:53:44.000,
trace_76,Incident logging,2016/01/04 13:47:44.000,2016/01/04 13:57:44.000,
trace_76,Incident classification,2016/01/04 13:59:44.000,2016/01/04 13:59:44.000,Mail
trace_76,Initial diagnosis,2016/01/04 14:17:44.000,2016/01/04 14:30:44.000,
trace_76,Incident closure,2016/01/04 16:31:44.000,2016/01/04 16:46:44.000,
trace_77,Incident logging,2016/01/04 13:13:44.000,2016/01/04 13:37:44.000,
trace_77,Incident classification,2016/01/04 13:37:44.000,2016/01/04 13:40:44.000,Mail
trace_77,Initial diagnosis,2016/01/04 13:52:44.000,2016/01/04 14:12:44.000,
trace_77,Functional escalation,2016/01/04 14:14:44.000,2016/01/04 14:19:44.000,
trace_77,Investigation and diagnosis,2016/01/05 08:06:44.000,2016/01/05 15:26:44.000,
trace_77,Initial diagnosis,2016/01/05 16:33:44.000,2016/01/05 16:46:44.000,
trace_77,Functional escalation,2016/01/05 16:50:44.000,2016/01/05 16:57:44.000,
trace_77,Investigation and diagnosis,2016/01/06 04:46:44.000,2016/01/06 07:48:44.000,
trace_77,Incident closure,2016/01/06 09:50:44.000,2016/01/06 10:02:44.000,
trace_78,Incident logging,2016/01/04 13:50:44.000,2016/01/04 14:01:44.000,
trace_78,Incident classification,2016/01/04 14:01:44.000,2016/01/04 14:05:44.000,Backup
trace_78,Initial diagnosis,2016/01/04 14:09:44.000,2016/01/04 14:18:44.000,
trace_78,Resolution and recovery,2016/01/04 18:18:44.000,2016/01/04 18:50:44.000,
trace_78,Incident closure,2016/01/04 18:51:44.000,2016/01/04 18:58:44.000,
trace_79,Incident logging,2016/01/04 12:06:44.000,2016/01/04 12:21:44.000,
trace_79,Incident classification,2016/01/04 12:22:44.000,2016/01/04 12:30:44.000,SAP
trace_79,Initial diagnosis,2016/01/04 12:35:44.000,2016/01/04 12:45:44.000,
trace_79,Resolution and recovery,2016/01/04 15:49:44.000,2016/01/04 16:04:44.000,
trace_79,Incident closure,2016/01/04 16:06:44.000,2016/01/04 16:19:44.000,
trace_80,Incident logging,2016/01/04 13:42:44.000,2016/01/04 13:42:44.000,
trace_80,Incident classification,2016/01/04 13:44:44.000,2016/01/04 13:49:44.000,SAP
trace_80,Initial diagnosis,2016/01/04 14:02:44.000,2016/01/04 14:14:44.000,
trace_80,Resolution and recovery,2016/01/04 17:49:44.000,2016/01/04 18:09:44.000,
trace_80,Incident closure,2016/01/04 18:10:44.000,2016/01/04 18:20:44.000,
trace_81,Incident logging,2016/01/04 13:05:44.000,2016/01/04 13:14:44.000,
trace_81,Incident classification,2016/01/04 13:15:44.000,2016/01/04 13:20:44.000,SAP
trace_81,Initial diagnosis,2016/01/04 13:28:44.000,2016/01/04 13:43:44.000,
trace_81,Resolution and recovery,2016/01/04 16:07:44.000,2016/01/04 16:55:44.000,
trace_81,Incident closure,2016/01/04 16:55:44.000,2016/01/04 17:09:44.000,
trace_82,Incident logging,2016/01/04 14:00:44.000,2016/01/04 14:00:44.000,
trace_82,Incident classification,2016/01/04 14:00:44.000,2016/01/04 14:04:44.000,Mail
trace_82,Initial diagnosis,2016/01/04 14:09:44.000,2016/01/04 14:22:44.000,
trace_82,Functional escalation,2016/01/04 14:24:44.000,2016/01/04 14:27:44.000,
trace_82,Investigation and diagnosis,2016/01/05 10:56:44.000,2016/01/05 10:56:44.000,
trace_82,Resolution and recovery,2016/01/05 14:39:44.000,2016/01/05 14:45:44.000,
trace_82,Incident closure,2016/01/05 14:47:44.000,2016/01/05 15:01:44.000,
trace_83,Incident logging,2016/01/04 12:07:44.000,2016/01/04 12:25:44.000,
trace_83,Incident classification,2016/01/04 12:26:44.000,2016/01/04 12:31:44.000,SAP
trace_83,Initial diagnosis,2016/01/04 12:41:44.000,2016/01/04 12:52:44.000,
trace_83,Resolution and recovery,2016/01/04 16:16:44.000,2016/01/04 16:42:44.000,
trace_83,Incident closure,2016/01/04 16:44:44.000,2016/01/04 16:57:44.000,
trace_84,Incident logging,2016/01/04 14:30:44.000,2016/01/04 14:43:44.000,
trace_84,Incident classification,2016/01/04 14:44:44.000,2016/01/04 14:44:44.000,SAP
trace_84,Initial diagnosis,2016/01/04 14:48:44.000,2016/01/04 14:58:44.000,
trace_84,Functional escalation,2016/01/04 15:01:44.000,2016/01/04 15:05:44.000,
trace_84,Investigation and diagnosis,2016/01/05 03:30:44.000,2016/01/05 07:36:44.000,
trace_84,Resolution and recovery,2016/01/05 11:16:44.000,2016/01/05 11:52:44.000,
trace_84,Incident closure,2016/01/05 11:52:44.000,2016/01/05 12:02:44.000,
trace_85,Incident logging,2016/01/04 13:32:44.000,2016/01/04 13:45:44.000,
trace_85,Incident classification,2016/01/04 13:45:44.000,2016/01/04 13:47:44.000,SAP
trace_85,Initial diagnosis,2016/01/04 13:51:44.000,2016/01/04 14:00:44.000,
trace_85,Resolution and recovery,2016/01/04 16:37:44.000,2016/01/04 16:46:44.000,
trace_85,Incident closure,2016/01/04 16:46:44.000,2016/01/04 17:07:44.000,
trace_86,Incident logging,2016/01/04 12:27:44.000,2016/01/04 12:35:44.000,
trace_86,Incident classification,2016/01/04 12:37:44.000,2016/01/04 12:38:44.000,SAP
trace_86,Initial diagnosis,2016/01/04 12:39:44.000,2016/01/04 12:44:44.000,
trace_86,Resolution and recovery,2016/01/04 16:26:44.000,2016/01/04 17:23:44.000,
trace_86,Incident closure,2016/01/04 17:24:44.000,2016/01/04 17:43:44.000,
trace_87,Incident logging,2016/01/04 11:10:44.000,2016/01/04 11:14:44.000,
trace_87,Incident classification,2016/01/04 11:15:44.000,2016/01/04 11:15:44.000,Mail
trace_87,Initial diagnosis,2016/01/04 11:16:44.000,2016/01/04 11:18:44.000,
trace_87,Functional escalation,2016/01/04 11:18:44.000,2016/01/04 11:25:44.000,
trace_87,Investigation and diagnosis,2016/01/04 20:14:44.000,2016/01/04 23:15:44.000,
trace_87,Incident closure,2016/01/05 01:17:44.000,2016/01/05 01:27:44.000,
trace_88,Incident logging,2016/01/04 12:45:44.000,2016/01/04 12:46:44.000,
trace_88,Incident classification,2016/01/04 12:46:44.000,2016/01/04 12:46:44.000,Backup
trace_88,Initial diagnosis,2016/01/04 12:50:44.000,2016/01/04 13:00:44.000,
trace_88,Resolution and recovery,2016/01/04 14:00:44.000,2016/01/04 14:49:44.000,
trace_88,Incident closure,2016/01/04 14:50:44.000,2016/01/04 15:11:44.000,
trace_89,Incident logging,2016/01/04 11:51:44.000,2016/01/04 11:59:44.000,
trace_89,Incident classification,2016/01/04 12:01:44.000,2016/01/04 12:09:44.000,SAP
trace_89,Initial diagnosis,2016/01/04 12:20:44.000,2016/01/04 12:23:44.000,
trace_89,Functional escalation,2016/01/04 12:26:44.000,2016/01/04 12:31:44.000,
trace_89,Investigation and diagnosis,2016/01/05 01:24:44.000,2016/01/05 04:49:44.000,
trace_89,Initial diagnosis,2016/01/05 06:03:44.000,2016/01/05 06:11:44.000,
trace_89,Resolution and recovery,2016/01/05 10:40:44.000,2016/01/05 10:58:44.000,
trace_89,Incident closure,2016/01/05 11:01:44.000,2016/01/05 11:06:44.000,
trace_90,Incident logging,2016/01/04 12:21:44.000,2016/01/04 12:39:44.000,
trace_90,Incident classification,2016/01/04 12:39:44.000,2016/01/04 12:45:44.000,SAP
trace_90,Initial diagnosis,2016/01/04 12:47:44.000,2016/01/04 12:52:44.000,
trace_90,Functional escalation,2016/01/04 12:52:44.000,2016/01/04 12:56:44.000,
trace_90,Investigation and diagnosis,2016/01/05 06:43:44.000,2016/01/05 08:35:44.000,
trace_90,Resolution and recovery,2016/01/05 14:06:44.000,2016/01/05 14:45:44.000,
trace_90,Incident closure,2016/01/05 14:46:44.000,2016/01/05 15:00:44.000,
trace_91,Incident logging,2016/01/04 15:12:44.000,2016/01/04 15:23:44.000,
trace_91,Incident classification,2016/01/04 15:24:44.000,2016/01/04 15:29:44.000,Mail
trace_91,Initial diagnosis,2016/01/04 15:29:44.000,2016/01/04 15:42:44.000,
trace_91,Resolution and recovery,2016/01/04 20:23:44.000,2016/01/04 20:53:44.000,
trace_91,Incident closure,2016/01/04 20:55:44.000,2016/01/04 21:16:44.000,
trace_92,Incident logging,2016/01/04 13:22:44.000,2016/01/04 13:40:44.000,
trace_92,Incident classification,2016/01/04 13:42:44.000,2016/01/04 13:45:44.000,SAP
trace_92,Initial diagnosis,2016/01/04 13:49:44.000,2016/01/04 13:58:44.000,
trace_92,Resolution and recovery,2016/01/04 14:58:44.000,2016/01/04 15:39:44.000,
trace_92,Incident closure,2016/01/04 15:39:44.000,2016/01/04 15:44:44.000,
trace_93,Incident logging,2016/01/04 13:35:44.000,2016/01/04 13:53:44.000,
trace_93,Incident classification,2016/01/04 13:54:44.000,2016/01/04 13:59:44.000,Mail
trace_93,Initial diagnosis,2016/01/04 14:12:44.000,2016/01/04 14:29:44.000,
trace_93,Resolution and recovery,2016/01/04 18:50:44.000,2016/01/04 19:25:44.000,
trace_93,Incident closure,2016/01/04 19:26:44.000,2016/01/04 19:36:44.000,
trace_94,Incident logging,2016/01/04 12:53:44.000,2016/01/04 12:53:44.000,
trace_94,Incident classification,2016/01/04 12:55:44.000,2016/01/04 12:55:44.000,Backup
trace_94,Initial diagnosis,2016/01/04 12:57:44.000,2016/01/04 13:08:44.000,
trace_94,Resolution and recovery,2016/01/04 17:35:44.000,2016/01/04 17:56:44.000,
trace_94,Incident closure,2016/01/04 17:57:44.000,2016/01/04 18:25:44.000,
trace_95,Incident logging,2016/01/04 13:56:44.000,2016/01/04 13:58:44.000,
trace_95,Incident classification,2016/01/04 13:59:44.000,2016/01/04 14:01:44.000,SAP
trace_95,Initial diagnosis,2016/01/04 14:07:44.000,2016/01/04 14:17:44.000,
trace_95,Resolution and recovery,2016/01/04 17:32:44.000,2016/01/04 18:35:44.000,
trace_95,Incident closure,2016/01/04 18:35:44.000,2016/01/04 18:52:44.000,
trace_96,Incident logging,2016/01/04 12:28:44.000,2016/01/04 12:44:44.000,
trace_96,Incident classification,2016/01/04 12:44:44.000,2016/01/04 12:48:44.000,SAP
